GR_ID,PO_ID,Actual_Delivery_Date,Quantity_Received,Defect_Qty
GR02643,PO02643,2024-07-28,785,15
GR02644,PO02644,2024-12-03,541,3
GR02645,PO02645,2025-01-11,540,7
GR02646,PO02646,2022-04-11,652,12
GR02647,PO02647,2023-02-02,711,4
GR02648,PO02648,2022-04-03,71,0
GR02649,PO02649,2023-09-27,92,0
GR02650,PO02650,2023-12-08,634,3
GR02651,PO02651,2023-01-13,184,0
GR02652,PO02652,2024-05-25,86,3
GR02653,PO02653,2022-12-24,104,1
GR02654,PO02654,2022-04-15,310,1
GR02655,PO02655,2022-08-19,576,3
GR02656,PO02656,2024-03-22,661,7
GR02657,PO02657,2023-03-31,948,3
GR02658,PO02658,2023-01-15,132,1
GR02659,PO02659,2024-07-12,508,3
GR02660,PO02660,2023-05-25,936,7
GR02661,PO02661,2024-06-27,222,3
GR02662,PO02662,2024-08-01,900,7
GR02663,PO02663,2024-12-03,662,8
GR02664,PO02664,2023-06-09,862,15
GR02665,PO02665,2023-01-19,687,6
GR02666,PO02666,2023-05-16,320,12
GR02667,PO02667,2022-08-24,788,4
GR02668,PO02668,2024-10-30,991,8
GR02669,PO02669,2024-04-03,657,6
GR02670,PO02670,2023-01-03,281,2
GR02671,PO02671,2023-10-14,439,6
GR02672,PO02672,2023-05-10,160,2
GR02673,PO02673,2023-03-10,255,1
GR02674,PO02674,2022-05-01,930,16
GR02675,PO02675,2024-06-13,750,31
GR02676,PO02676,2024-08-01,893,5
GR02677,PO02677,2022-10-26,668,10
GR02678,PO02678,2024-09-24,227,1
GR02679,PO02679,2024-12-03,969,18
GR02680,PO02680,2023-11-25,947,25
GR02681,PO02681,2024-05-22,562,3
GR02682,PO02682,2024-03-07,144,1
GR02683,PO02683,2022-03-27,723,13
GR02684,PO02684,2023-07-19,970,9
GR02685,PO02685,2024-10-07,893,14
GR02686,PO02686,2024-12-02,964,16
GR02687,PO02687,2023-09-01,580,2
GR02688,PO02688,2024-04-20,428,3
GR02689,PO02689,2023-06-15,761,32
GR02690,PO02690,2025-01-12,489,3
GR02691,PO02691,2023-10-19,870,16
GR02692,PO02692,2023-10-09,857,12
GR02693,PO02693,2022-09-04,403,2
GR02694,PO02694,2023-05-06,483,5
GR02695,PO02695,2023-09-05,308,2
GR02696,PO02696,2022-10-25,834,16
GR02697,PO02697,2024-04-29,981,13
GR02698,PO02698,2024-01-15,338,2
GR02699,PO02699,2023-01-25,463,3
GR02700,PO02700,2023-01-16,242,3
GR02701,PO02701,2023-05-04,775,8
GR02702,PO02702,2022-09-02,637,9
GR02703,PO02703,2024-01-19,170,2
GR02704,PO02704,2022-04-26,53,1
GR02705,PO02705,2024-06-07,716,4
GR02706,PO02706,2023-10-31,749,11
GR02707,PO02707,2023-10-25,465,6
GR02708,PO02708,2024-06-15,155,6
GR02709,PO02709,2024-04-26,484,3
GR02710,PO02710,2022-08-23,317,4
GR02711,PO02711,2023-09-10,481,6
GR02712,PO02712,2023-02-21,671,28
GR02713,PO02713,2023-02-24,741,5
GR02714,PO02714,2022-12-06,819,8
GR02715,PO02715,2023-06-22,471,7
GR02716,PO02716,2024-10-11,228,2
GR02717,PO02717,2022-06-11,622,28
GR02718,PO02718,2023-12-13,305,6
GR02719,PO02719,2023-08-21,637,8
GR02720,PO02720,2022-06-26,838,39
GR02721,PO02721,2024-05-08,801,8
GR02722,PO02722,2022-11-22,925,5
GR02723,PO02723,2022-04-19,810,5
GR02724,PO02724,2023-03-09,507,6
GR02725,PO02725,2023-08-22,151,0
GR02726,PO02726,2024-12-10,569,5
GR02727,PO02727,2024-08-26,853,16
GR02728,PO02728,2024-08-01,869,12
GR02729,PO02729,2022-03-27,212,1
GR02730,PO02730,2022-05-05,699,8
GR02731,PO02731,2022-11-14,872,7
GR02732,PO02732,2024-07-12,888,15
GR02733,PO02733,2024-11-29,530,3
GR02734,PO02734,2024-06-04,139,0
GR02735,PO02735,2022-12-29,318,1
GR02736,PO02736,2024-01-29,429,6
GR02737,PO02737,2022-11-28,672,3
GR02738,PO02738,2023-06-28,786,22
GR02739,PO02739,2023-04-30,459,3
GR02740,PO02740,2022-02-18,340,5
GR02741,PO02741,2022-12-22,841,14
GR02742,PO02742,2022-11-10,704,12
GR02743,PO02743,2022-07-17,499,7
GR02744,PO02744,2024-02-09,252,4
GR02745,PO02745,2023-02-05,342,3
GR02746,PO02746,2025-01-08,83,0
GR02747,PO02747,2024-08-26,578,23
GR02748,PO02748,2025-01-09,675,10
GR02749,PO02749,2022-11-28,737,7
GR02750,PO02750,2023-10-12,415,14
GR02751,PO02751,2023-01-15,719,2
GR02752,PO02752,2024-05-28,206,3
GR02753,PO02753,2023-05-21,328,4
GR02754,PO02754,2023-04-09,406,4
GR02755,PO02755,2023-09-13,463,2
GR02756,PO02756,2024-01-18,580,10
GR02757,PO02757,2024-05-04,800,15
GR02758,PO02758,2024-10-29,990,19
GR02759,PO02759,2023-07-19,612,11
GR02760,PO02760,2023-05-10,788,6
GR02761,PO02761,2023-03-17,405,18
GR02762,PO02762,2023-08-06,280,3
GR02763,PO02763,2024-03-28,514,6
GR02764,PO02764,2024-03-07,638,7
GR02765,PO02765,2024-01-18,314,1
GR02766,PO02766,2022-06-20,463,8
GR02767,PO02767,2024-02-05,159,5
GR02768,PO02768,2023-06-05,562,4
GR02769,PO02769,2022-11-26,394,2
GR02770,PO02770,2023-08-29,870,9
GR02771,PO02771,2023-06-01,311,9
GR02772,PO02772,2023-10-21,880,14
GR02773,PO02773,2022-04-08,757,11
GR02774,PO02774,2024-06-01,435,4
GR02775,PO02775,2022-12-24,837,8
GR02776,PO02776,2022-08-24,823,2
GR02777,PO02777,2022-02-01,840,8
GR02778,PO02778,2023-02-26,746,5
GR02779,PO02779,2024-05-23,965,17
GR02780,PO02780,2024-07-02,543,1
GR02781,PO02781,2024-07-12,313,2
GR02782,PO02782,2023-11-02,438,3
GR02783,PO02783,2023-04-18,738,5
GR02784,PO02784,2022-09-05,865,16
GR02785,PO02785,2022-11-19,467,4
GR02786,PO02786,2023-06-25,574,13
GR02787,PO02787,2023-01-08,59,0
GR02788,PO02788,2023-09-11,300,4
GR02789,PO02789,2024-06-22,140,2
GR02790,PO02790,2023-02-14,738,14
GR02791,PO02791,2024-02-26,125,1
GR02792,PO02792,2024-05-24,532,8
GR02793,PO02793,2024-10-30,409,5
GR02794,PO02794,2024-12-25,961,8
GR02795,PO02795,2023-07-01,236,4
GR02796,PO02796,2023-03-01,558,10
GR02797,PO02797,2024-02-22,289,5
GR02798,PO02798,2024-10-03,941,3
GR02799,PO02799,2024-03-01,260,2
GR02800,PO02800,2023-12-28,257,4
GR02801,PO02801,2022-09-28,901,0
GR02802,PO02802,2023-08-02,205,9
GR02803,PO02803,2022-10-17,170,1
GR02804,PO02804,2022-08-17,739,6
GR02805,PO02805,2024-05-18,673,10
GR02806,PO02806,2024-02-22,829,12
GR02807,PO02807,2022-10-24,90,1
GR02808,PO02808,2024-05-05,425,6
GR02809,PO02809,2024-10-13,549,10
GR02810,PO02810,2022-04-28,547,10
GR02811,PO02811,2024-04-08,830,15
GR02812,PO02812,2022-03-27,332,11
GR02813,PO02813,2022-05-23,275,5
GR02814,PO02814,2024-12-01,100,1
GR02815,PO02815,2022-04-14,865,14
GR02816,PO02816,2022-01-23,537,2
GR02817,PO02817,2023-10-13,81,0
GR02818,PO02818,2022-09-05,401,12
GR02819,PO02819,2024-10-05,927,17
GR02820,PO02820,2023-01-10,514,9
GR02821,PO02821,2022-05-12,763,9
GR02822,PO02822,2022-09-17,517,8
GR02823,PO02823,2022-01-29,753,7
GR02824,PO02824,2022-12-30,60,0
GR02825,PO02825,2024-03-26,438,5
GR02826,PO02826,2024-01-09,383,7
GR02827,PO02827,2023-09-09,675,31
GR02828,PO02828,2022-04-29,236,2
GR02829,PO02829,2024-09-14,290,5
GR02830,PO02830,2024-10-08,530,5
GR02831,PO02831,2024-11-07,422,8
GR02832,PO02832,2024-09-02,559,7
GR02833,PO02833,2024-02-04,264,2
GR02834,PO02834,2024-11-13,765,13
GR02835,PO02835,2024-03-03,422,19
GR02836,PO02836,2022-02-23,333,5
GR02837,PO02837,2022-01-21,229,2
GR02838,PO02838,2024-05-06,639,7
GR02839,PO02839,2024-05-20,883,16
GR02840,PO02840,2023-10-29,783,11
GR02841,PO02841,2022-02-08,869,10
GR02842,PO02842,2022-02-05,617,2
GR02843,PO02843,2024-04-15,921,2
GR02844,PO02844,2023-03-16,246,2
GR02845,PO02845,2024-05-04,868,8
GR02846,PO02846,2023-04-13,529,9
GR02847,PO02847,2022-02-18,229,3
GR02848,PO02848,2024-03-14,557,10
GR02849,PO02849,2025-01-19,962,11
GR02850,PO02850,2024-12-13,591,9
GR02851,PO02851,2023-11-16,851,4
GR02852,PO02852,2022-10-20,356,5
GR02853,PO02853,2022-07-16,620,9
GR02854,PO02854,2022-06-23,454,7
GR02855,PO02855,2024-04-24,752,7
GR02856,PO02856,2022-09-03,108,0
GR02857,PO02857,2023-02-06,879,10
GR02858,PO02858,2022-11-22,535,5
GR02859,PO02859,2024-09-16,507,3
GR02860,PO02860,2024-04-03,316,2
GR02861,PO02861,2023-03-09,413,18
GR02862,PO02862,2023-08-03,401,4
GR02863,PO02863,2023-02-28,471,2
GR02864,PO02864,2023-10-03,407,7
GR02865,PO02865,2022-05-25,635,9
GR02866,PO02866,2023-08-12,227,1
GR02867,PO02867,2023-10-09,412,7
GR02868,PO02868,2024-01-02,737,5
GR02869,PO02869,2024-06-28,544,16
GR02870,PO02870,2023-01-25,960,18
GR02871,PO02871,2024-12-28,438,2
GR02872,PO02872,2022-12-31,519,10
GR02873,PO02873,2023-05-07,938,6
GR02874,PO02874,2024-12-14,700,4
GR02875,PO02875,2022-05-17,480,3
GR02876,PO02876,2024-11-05,918,7
GR02877,PO02877,2024-10-29,129,1
GR02878,PO02878,2022-03-05,398,2
GR02879,PO02879,2022-06-05,371,6
GR02880,PO02880,2023-10-09,714,10
GR02881,PO02881,2023-08-31,774,11
GR02882,PO02882,2023-09-04,668,5
GR02883,PO02883,2024-06-06,323,3
GR02884,PO02884,2024-01-18,844,14
GR02885,PO02885,2022-05-08,814,21
GR02886,PO02886,2024-10-11,506,3
GR02887,PO02887,2022-02-09,218,3
GR02888,PO02888,2025-01-10,923,14
GR02889,PO02889,2022-09-30,176,0
GR02890,PO02890,2022-05-20,726,2
GR02891,PO02891,2024-03-17,810,8
GR02892,PO02892,2023-11-13,265,3
GR02893,PO02893,2024-10-15,456,2
GR02894,PO02894,2023-06-26,147,1
GR02895,PO02895,2024-06-22,949,18
GR02896,PO02896,2022-06-11,607,4
GR02897,PO02897,2024-04-27,76,1
GR02898,PO02898,2022-04-07,585,7
GR02899,PO02899,2023-01-04,153,2
GR02900,PO02900,2022-12-19,679,4
GR02901,PO02901,2024-12-31,136,0
GR02902,PO02902,2024-06-10,362,5
GR02903,PO02903,2024-01-19,299,5
GR02904,PO02904,2023-03-16,502,6
GR02905,PO02905,2022-04-12,181,1
GR02906,PO02906,2022-05-25,903,15
GR02907,PO02907,2024-12-15,77,0
GR02908,PO02908,2023-04-15,726,33
GR02909,PO02909,2024-05-26,928,24
GR02910,PO02910,2024-06-13,933,8
GR02911,PO02911,2024-10-29,527,10
GR02912,PO02912,2022-03-07,327,6
GR02913,PO02913,2022-10-13,184,3
GR02914,PO02914,2023-05-13,227,3
GR02915,PO02915,2022-02-09,695,6
GR02916,PO02916,2022-12-03,581,3
GR02917,PO02917,2024-07-15,366,5
GR02918,PO02918,2022-09-17,538,27
GR02919,PO02919,2023-09-26,277,2
GR02920,PO02920,2022-05-08,499,5
GR02921,PO02921,2023-05-01,420,7
GR02922,PO02922,2022-10-02,311,2
GR02923,PO02923,2024-06-15,359,6
GR02924,PO02924,2023-02-04,45,0
GR02925,PO02925,2024-06-26,883,15
GR02926,PO02926,2023-09-21,402,7
GR02927,PO02927,2024-12-04,527,3
GR02928,PO02928,2024-05-03,56,0
GR02929,PO02929,2023-06-13,823,14
GR02930,PO02930,2023-09-01,355,5
GR02931,PO02931,2022-09-01,832,11
GR02932,PO02932,2024-12-19,865,6
GR02933,PO02933,2022-05-16,656,3
GR02934,PO02934,2024-02-26,862,7
GR02935,PO02935,2023-07-13,611,6
GR02936,PO02936,2022-05-02,238,10
GR02937,PO02937,2022-06-24,948,8
GR02938,PO02938,2023-11-26,451,3
GR02939,PO02939,2023-01-04,215,0
GR02940,PO02940,2022-05-14,896,10
GR02941,PO02941,2023-06-25,275,2
GR02942,PO02942,2024-08-28,126,0
GR02943,PO02943,2024-08-24,687,3
GR02944,PO02944,2024-07-24,575,0
GR02945,PO02945,2023-10-05,339,6
GR02946,PO02946,2023-06-03,878,10
GR02947,PO02947,2022-03-12,472,8
GR02948,PO02948,2024-10-06,919,14
GR02949,PO02949,2023-03-22,233,3
GR02950,PO02950,2023-12-29,345,4
GR02951,PO02951,2024-02-26,702,8
GR02952,PO02952,2023-01-09,680,4
GR02953,PO02953,2023-07-14,327,3
GR02954,PO02954,2024-05-27,238,1
GR02955,PO02955,2023-08-26,69,1
GR02956,PO02956,2023-11-23,100,1
GR02957,PO02957,2022-10-26,71,0
GR02958,PO02958,2024-12-08,149,1
GR02959,PO02959,2024-07-15,321,6
GR02960,PO02960,2024-11-19,778,9
GR02961,PO02961,2023-08-25,794,9
GR02962,PO02962,2022-06-07,285,5
GR02963,PO02963,2024-08-25,201,1
GR02964,PO02964,2023-04-27,554,10
GR02965,PO02965,2023-02-11,399,6
GR02966,PO02966,2022-05-16,366,4
GR02967,PO02967,2022-05-26,427,7
GR02968,PO02968,2023-03-08,759,11
GR02969,PO02969,2022-10-01,383,14
GR02970,PO02970,2023-08-24,912,10
GR02971,PO02971,2024-10-07,106,1
GR02972,PO02972,2022-09-22,839,12
GR02973,PO02973,2023-09-27,123,1
GR02974,PO02974,2023-05-20,528,3
GR02975,PO02975,2023-07-30,246,2
GR02976,PO02976,2022-07-13,882,13
GR02977,PO02977,2022-06-06,897,9
GR02978,PO02978,2022-01-29,173,1
GR02979,PO02979,2023-05-02,442,1
GR02980,PO02980,2023-12-04,301,1
GR02981,PO02981,2023-08-16,251,11
GR02982,PO02982,2023-03-11,799,10
GR02983,PO02983,2022-07-08,580,10
GR02984,PO02984,2022-08-18,534,8
GR02985,PO02985,2022-05-26,743,8
GR02986,PO02986,2022-11-11,378,4
GR02987,PO02987,2023-11-18,691,5
GR02988,PO02988,2024-01-01,808,26
GR02989,PO02989,2024-06-11,173,2
GR02990,PO02990,2024-06-04,541,6
GR02991,PO02991,2024-03-30,250,4
GR02992,PO02992,2023-10-26,956,26
GR02993,PO02993,2022-07-04,933,4
GR02994,PO02994,2022-03-08,164,1
GR02995,PO02995,2022-05-31,694,0
GR02996,PO02996,2023-07-20,378,3
GR02997,PO02997,2024-06-02,218,3
GR02998,PO02998,2022-06-17,643,4
GR02999,PO02999,2024-08-13,454,6
GR03000,PO03000,2024-07-29,58,0
GR03001,PO03001,2023-06-14,641,26
GR03002,PO03002,2023-09-03,753,11
GR03003,PO03003,2022-02-11,429,4
GR03004,PO03004,2023-04-09,301,2
GR03005,PO03005,2023-10-19,560,3
GR03006,PO03006,2023-09-01,748,13
GR03007,PO03007,2022-05-20,823,15
GR03008,PO03008,2024-06-18,107,1
GR03009,PO03009,2023-02-13,708,27
GR03010,PO03010,2024-06-29,765,8
GR03011,PO03011,2024-03-30,858,8
GR03012,PO03012,2022-10-21,176,1
GR03013,PO03013,2024-12-18,283,2
GR03014,PO03014,2023-08-30,619,10
GR03015,PO03015,2022-10-26,870,20
GR03016,PO03016,2022-08-14,796,11
GR03017,PO03017,2023-03-15,69,1
GR03018,PO03018,2023-04-24,414,5
GR03019,PO03019,2023-03-18,304,4
GR03020,PO03020,2024-03-09,542,15
GR03021,PO03021,2022-08-27,617,9
GR03022,PO03022,2022-04-27,604,8
GR03023,PO03023,2022-10-01,242,1
GR03024,PO03024,2023-11-24,602,6
GR03025,PO03025,2023-04-07,380,15
GR03026,PO03026,2023-11-03,327,4
GR03027,PO03027,2023-04-28,118,0
GR03028,PO03028,2024-02-16,208,1
GR03029,PO03029,2022-05-06,348,7
GR03030,PO03030,2023-08-11,599,4
GR03031,PO03031,2023-02-28,511,12
GR03032,PO03032,2023-02-14,842,4
GR03033,PO03033,2024-10-01,434,20
GR03034,PO03034,2024-02-25,949,7
GR03035,PO03035,2024-07-19,681,1
GR03036,PO03036,2024-09-23,843,20
GR03037,PO03037,2022-11-08,378,0
GR03038,PO03038,2024-01-04,721,6
GR03039,PO03039,2022-07-01,888,8
GR03040,PO03040,2022-08-09,243,3
GR03041,PO03041,2023-05-17,749,4
GR03042,PO03042,2022-01-25,832,15
GR03043,PO03043,2023-09-27,677,4
GR03044,PO03044,2023-06-15,377,6
GR03045,PO03045,2024-09-12,704,12
GR03046,PO03046,2023-08-31,160,2
GR03047,PO03047,2023-06-21,583,5
GR03048,PO03048,2023-12-10,91,1
GR03049,PO03049,2023-06-28,229,3
GR03050,PO03050,2023-11-27,252,12
GR03051,PO03051,2024-11-02,545,10
GR03052,PO03052,2024-08-06,149,1
GR03053,PO03053,2022-08-29,632,17
GR03054,PO03054,2023-04-24,723,7
GR03055,PO03055,2023-05-27,584,4
GR03056,PO03056,2024-08-23,99,1
GR03057,PO03057,2025-01-19,275,12
GR03058,PO03058,2022-12-05,58,0
GR03059,PO03059,2024-02-13,720,5
GR03060,PO03060,2023-05-18,998,9
GR03061,PO03061,2022-10-10,528,4
GR03062,PO03062,2023-10-10,417,2
GR03063,PO03063,2023-06-01,886,13
GR03064,PO03064,2023-05-07,858,28
GR03065,PO03065,2025-01-13,888,13
GR03066,PO03066,2024-10-03,587,9
GR03067,PO03067,2024-02-28,796,16
GR03068,PO03068,2024-07-05,903,14
GR03069,PO03069,2023-02-05,126,2
GR03070,PO03070,2023-06-21,581,7
GR03071,PO03071,2023-09-02,148,2
GR03072,PO03072,2023-03-21,591,8
GR03073,PO03073,2023-09-15,244,4
GR03074,PO03074,2023-08-14,588,5
GR03075,PO03075,2022-07-06,631,0
GR03076,PO03076,2024-06-07,617,4
GR03077,PO03077,2022-12-03,812,13
GR03078,PO03078,2024-08-01,830,6
GR03079,PO03079,2024-06-01,737,35
GR03080,PO03080,2022-10-23,766,7
GR03081,PO03081,2024-12-10,953,7
GR03082,PO03082,2024-05-29,216,1
GR03083,PO03083,2022-02-25,612,8
GR03084,PO03084,2024-01-12,565,3
GR03085,PO03085,2022-11-30,723,7
GR03086,PO03086,2023-11-27,596,2
GR03087,PO03087,2023-04-05,409,2
GR03088,PO03088,2024-12-27,610,6
GR03089,PO03089,2022-05-01,915,14
GR03090,PO03090,2023-11-07,469,22
GR03091,PO03091,2024-11-26,895,8
GR03092,PO03092,2024-03-02,672,12
GR03093,PO03093,2022-08-16,624,1
GR03094,PO03094,2024-09-25,268,4
GR03095,PO03095,2023-04-30,832,4
GR03096,PO03096,2023-02-09,418,4
GR03097,PO03097,2023-02-03,507,9
GR03098,PO03098,2024-11-14,46,0
GR03099,PO03099,2022-09-27,340,15
GR03100,PO03100,2023-10-26,578,0
GR03101,PO03101,2023-09-07,960,18
GR03102,PO03102,2022-05-15,54,0
GR03103,PO03103,2023-12-22,273,1
GR03104,PO03104,2024-08-16,926,14
GR03105,PO03105,2024-01-28,71,0
GR03106,PO03106,2024-07-14,990,14
GR03107,PO03107,2023-10-19,617,13
GR03108,PO03108,2024-04-30,141,1
GR03109,PO03109,2024-03-29,519,24
GR03110,PO03110,2025-01-15,206,9
GR03111,PO03111,2023-11-10,321,5
GR03112,PO03112,2024-05-31,955,37
GR03113,PO03113,2022-03-10,286,0
GR03114,PO03114,2023-08-09,876,5
GR03115,PO03115,2025-01-20,142,1
GR03116,PO03116,2024-05-08,627,6
GR03117,PO03117,2024-08-08,798,6
GR03118,PO03118,2024-10-09,787,13
GR03119,PO03119,2022-05-31,857,6
GR03120,PO03120,2022-07-04,226,4
GR03121,PO03121,2023-02-04,895,8
GR03122,PO03122,2024-11-17,654,12
GR03123,PO03123,2024-11-20,84,0
GR03124,PO03124,2023-07-17,126,2
GR03125,PO03125,2022-10-15,992,15
GR03126,PO03126,2024-10-11,405,3
GR03127,PO03127,2024-08-25,476,3
GR03128,PO03128,2022-04-09,939,7
GR03129,PO03129,2024-06-02,815,5
GR03130,PO03130,2024-10-19,695,9
GR03131,PO03131,2024-11-27,103,0
GR03132,PO03132,2024-10-26,581,7
GR03133,PO03133,2023-10-18,376,8
GR03134,PO03134,2023-06-12,625,11
GR03135,PO03135,2023-11-22,379,5
GR03136,PO03136,2022-07-17,762,28
GR03137,PO03137,2022-01-26,202,2
GR03138,PO03138,2022-07-01,737,6
GR03139,PO03139,2023-03-03,501,7
GR03140,PO03140,2023-01-11,141,4
GR03141,PO03141,2024-03-14,489,3
GR03142,PO03142,2024-04-01,854,13
GR03143,PO03143,2024-06-10,200,2
GR03144,PO03144,2024-07-15,392,2
GR03145,PO03145,2024-12-11,534,3
GR03146,PO03146,2024-07-07,609,6
GR03147,PO03147,2023-01-08,314,5
GR03148,PO03148,2023-12-05,457,4
GR03149,PO03149,2023-09-07,494,20
GR03150,PO03150,2023-09-29,829,10
GR03151,PO03151,2024-01-15,540,10
GR03152,PO03152,2024-12-13,549,6
GR03153,PO03153,2024-07-29,713,8
GR03154,PO03154,2024-12-31,620,7
GR03155,PO03155,2024-03-14,299,1
GR03156,PO03156,2022-08-31,123,0
GR03157,PO03157,2023-07-16,840,8
GR03158,PO03158,2022-02-24,376,3
GR03159,PO03159,2024-01-28,163,1
GR03160,PO03160,2022-07-03,480,8
GR03161,PO03161,2023-05-11,401,11
GR03162,PO03162,2023-10-30,373,4
GR03163,PO03163,2022-06-19,654,17
GR03164,PO03164,2022-07-07,836,1
GR03165,PO03165,2022-08-30,220,2
GR03166,PO03166,2023-07-29,680,20
GR03167,PO03167,2023-05-07,684,12
GR03168,PO03168,2023-07-08,501,2
GR03169,PO03169,2024-01-10,996,30
GR03170,PO03170,2022-11-28,253,4
GR03171,PO03171,2024-04-19,205,8
GR03172,PO03172,2024-02-01,164,3
GR03173,PO03173,2023-07-24,298,2
GR03174,PO03174,2024-02-01,936,17
GR03175,PO03175,2022-06-15,60,0
GR03176,PO03176,2023-11-20,755,7
GR03177,PO03177,2025-01-16,361,4
GR03178,PO03178,2023-12-13,527,4
GR03179,PO03179,2023-05-17,388,1
GR03180,PO03180,2022-05-15,805,11
GR03181,PO03181,2023-04-26,265,4
GR03182,PO03182,2022-04-04,609,6
GR03183,PO03183,2022-07-24,814,12
GR03184,PO03184,2022-03-05,606,3
GR03185,PO03185,2023-06-30,686,6
GR03186,PO03186,2024-10-24,760,12
GR03187,PO03187,2022-06-24,431,0
GR03188,PO03188,2024-12-15,93,1
GR03189,PO03189,2022-10-12,224,3
GR03190,PO03190,2023-02-13,339,4
GR03191,PO03191,2024-04-07,857,6
GR03192,PO03192,2022-10-25,99,0
GR03193,PO03193,2024-05-22,720,9
GR03194,PO03194,2022-10-01,117,1
GR03195,PO03195,2023-06-14,723,8
GR03196,PO03196,2024-06-12,725,9
GR03197,PO03197,2023-11-28,935,43
GR03198,PO03198,2024-01-18,65,0
GR03199,PO03199,2023-01-11,934,8
GR03200,PO03200,2023-10-01,284,3
GR03201,PO03201,2024-09-20,565,3
GR03202,PO03202,2022-11-07,972,5
GR03203,PO03203,2022-10-31,542,7
GR03204,PO03204,2024-10-03,136,1
GR03205,PO03205,2024-11-03,251,2
GR03206,PO03206,2023-12-11,513,15
GR03207,PO03207,2023-09-15,88,0
GR03208,PO03208,2022-02-26,989,3
GR03209,PO03209,2024-09-04,357,5
GR03210,PO03210,2022-11-10,546,4
GR03211,PO03211,2023-12-25,811,5
GR03212,PO03212,2024-07-24,67,0
GR03213,PO03213,2023-11-26,750,19
GR03214,PO03214,2023-09-27,413,16
GR03215,PO03215,2022-01-29,289,2
GR03216,PO03216,2025-02-06,332,8
GR03217,PO03217,2022-12-26,686,11
GR03218,PO03218,2022-12-14,944,15
GR03219,PO03219,2023-03-24,958,6
GR03220,PO03220,2025-01-06,615,0
GR03221,PO03221,2022-05-02,276,3
GR03222,PO03222,2024-07-07,395,5
GR03223,PO03223,2022-07-02,718,10
GR03224,PO03224,2024-05-13,134,1
GR03225,PO03225,2022-10-31,582,3
GR03226,PO03226,2023-08-04,477,5
GR03227,PO03227,2023-05-31,636,2
GR03228,PO03228,2022-11-23,485,4
GR03229,PO03229,2024-01-06,979,7
GR03230,PO03230,2022-07-04,508,6
GR03231,PO03231,2023-02-27,182,1
GR03232,PO03232,2024-12-06,717,4
GR03233,PO03233,2024-02-26,640,5
GR03234,PO03234,2024-04-09,750,9
GR03235,PO03235,2024-10-11,932,12
GR03236,PO03236,2023-05-29,362,6
GR03237,PO03237,2024-08-10,977,14
GR03238,PO03238,2023-09-26,490,6
GR03239,PO03239,2024-08-30,716,7
GR03240,PO03240,2023-09-18,372,1
GR03241,PO03241,2024-07-26,619,7
GR03242,PO03242,2022-07-12,782,6
GR03243,PO03243,2023-07-20,234,4
GR03244,PO03244,2023-07-18,904,16
GR03245,PO03245,2024-01-08,793,14
GR03246,PO03246,2024-08-23,830,3
GR03247,PO03247,2022-10-14,949,5
GR03248,PO03248,2024-12-07,466,3
GR03249,PO03249,2023-05-02,500,9
GR03250,PO03250,2024-09-02,205,2
GR03251,PO03251,2024-07-26,157,1
GR03252,PO03252,2022-06-11,239,1
GR03253,PO03253,2024-11-16,826,0
GR03254,PO03254,2022-08-23,669,4
GR03255,PO03255,2023-05-16,660,9
GR03256,PO03256,2022-07-17,282,3
GR03257,PO03257,2023-01-12,416,0
GR03258,PO03258,2023-04-29,749,12
GR03259,PO03259,2022-07-16,184,1
GR03260,PO03260,2022-11-16,911,37
GR03261,PO03261,2023-08-17,776,4
GR03262,PO03262,2025-01-19,233,7
GR03263,PO03263,2022-08-17,548,6
GR03264,PO03264,2024-03-18,186,2
GR03265,PO03265,2023-09-10,243,0
GR03266,PO03266,2023-10-25,78,0
GR03267,PO03267,2024-08-10,832,7
GR03268,PO03268,2022-08-27,993,6
GR03269,PO03269,2024-07-04,472,9
GR03270,PO03270,2023-09-01,805,15
GR03271,PO03271,2023-11-09,821,8
GR03272,PO03272,2022-11-12,113,1
GR03273,PO03273,2024-02-14,994,8
GR03274,PO03274,2024-09-22,934,9
GR03275,PO03275,2024-04-28,754,12
GR03276,PO03276,2024-12-31,936,16
GR03277,PO03277,2024-10-17,956,10
GR03278,PO03278,2022-10-08,486,1
GR03279,PO03279,2024-06-09,840,15
GR03280,PO03280,2022-10-14,669,16
GR03281,PO03281,2024-02-10,783,7
GR03282,PO03282,2023-04-11,452,6
GR03283,PO03283,2022-08-17,583,5
GR03284,PO03284,2022-11-17,578,23
GR03285,PO03285,2023-06-02,509,2
GR03286,PO03286,2023-12-20,895,8
GR03287,PO03287,2024-09-24,948,43
GR03288,PO03288,2022-04-05,578,0
GR03289,PO03289,2023-07-22,452,7
GR03290,PO03290,2022-02-16,619,23
GR03291,PO03291,2024-02-01,574,9
GR03292,PO03292,2022-08-29,244,2
GR03293,PO03293,2022-11-17,496,2
GR03294,PO03294,2023-09-16,950,9
GR03295,PO03295,2024-06-14,840,7
GR03296,PO03296,2024-03-14,518,7
GR03297,PO03297,2024-10-26,482,2
GR03298,PO03298,2024-02-25,673,5
GR03299,PO03299,2023-10-28,754,9
GR03300,PO03300,2024-12-23,974,10
GR03301,PO03301,2024-02-25,520,9
GR03302,PO03302,2023-10-19,139,1
GR03303,PO03303,2023-12-30,161,5
GR03304,PO03304,2024-02-12,845,16
GR03305,PO03305,2022-10-02,188,2
GR03306,PO03306,2022-06-04,473,4
