PO_ID,Supplier_ID,Order_Date,Expected_Delivery_Date,Quantity_Ordered,GR_ID,Actual_Delivery_Date,Quantity_Received,Defect_Qty,Supplier_Name,Base_Price,Category,Region,Delay_Days,Lead_Time_Days,Fill_Rate,Defect_Rate,Is_Late,Order_Year,Order_Month,Order_Quarter,Supplier_Avg_LT,Supplier_Late_Rate,Supplier_Late_Severity,Supplier_Defect_Rate,Supplier_Reliability,Expected_Lead_Time
PO05622,SUP002,2022-03-31,2022-04-07,453,GR05622,2022-04-09,453,1,CV Mandala Jailani,78.37,Food,Domestic,2,9,1.0,0.0022075055187637,1,2022,3,1,8.0,0.25,1.0,0.0015475266368526063,0.75,7
PO00020,SUP012,2022-03-31,2022-04-14,569,GR00020,2022-04-15,566,3,PT Haryanti (Persero) Tbk,55.45,Packaging,Domestic,1,15,0.9947275922671354,0.0053003533568904,1,2022,3,1,14.8,0.2,0.8,0.012219642669694386,0.8,14
PO02704,SUP034,2022-03-31,2022-04-25,57,GR02704,2022-04-25,53,1,CV Hasanah Adriansyah Tbk,449.93,Chemical,Asia,0,25,0.9298245614035088,0.0188679245283018,0,2022,3,1,26.615384615384617,0.5,1.6153846153846154,0.011824172223868647,0.5,25
PO06925,SUP017,2022-04-01,2022-04-26,851,GR06925,2022-04-28,847,9,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,2,27,0.9952996474735604,0.0106257378984651,1,2022,4,2,26.11111111111111,0.4444444444444444,1.1111111111111112,0.010891171698703368,0.5555555555555556,25
PO04521,SUP026,2022-04-01,2022-04-26,311,GR04521,2022-04-30,308,1,CV Prayoga Tbk,345.46,Chemical,Domestic,4,29,0.990353697749196,0.0032467532467532,1,2022,4,2,25.545454545454547,0.18181818181818182,0.5454545454545454,0.010285672980827028,0.8181818181818181,25
PO00146,SUP029,2022-04-01,2022-04-08,614,GR00146,2022-04-08,612,7,PT Mangunsong,439.42,Food,Europe,0,7,0.996742671009772,0.011437908496732,0,2022,4,2,8.045454545454545,0.4090909090909091,1.0454545454545454,0.0110629861949652,0.5909090909090908,7
PO06294,SUP028,2022-04-01,2022-04-15,181,GR06294,2022-04-23,180,1,Perum Lailasari Iswahyudi,141.19,Packaging,Asia,8,22,0.994475138121547,0.0055555555555555,1,2022,4,2,15.6,0.44,1.6,0.00481547607259542,0.56,14
PO02810,SUP018,2022-04-02,2022-04-23,552,GR02810,2022-04-23,547,10,UD Zulaika Yuliarti,334.02,Electronic,Domestic,0,21,0.9909420289855072,0.0182815356489945,0,2022,4,2,22.666666666666668,0.3333333333333333,1.6666666666666667,0.012651045145335257,0.6666666666666667,21
PO04724,SUP003,2022-04-02,2022-04-23,600,GR04724,2022-04-24,599,27,Perum Anggraini,372.93,Electronic,Europe,1,22,0.9983333333333332,0.0450751252086811,1,2022,4,2,24.3125,0.875,3.3125,0.033927698937078636,0.125,21
PO03931,SUP035,2022-04-02,2022-04-12,744,GR03931,2022-04-14,740,14,Perum Kurniawan Utami,117.47,Services,Asia,2,12,0.9946236559139784,0.0189189189189189,1,2022,4,2,11.928571428571429,0.35714285714285715,1.9285714285714286,0.012354836381928764,0.6428571428571428,10
PO00064,SUP027,2022-04-02,2022-04-23,244,GR00064,2022-04-23,242,4,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,0,21,0.9918032786885246,0.0165289256198347,0,2022,4,2,23.363636363636363,0.5,2.3636363636363638,0.010114472157396547,0.5,21
PO00129,SUP020,2022-04-02,2022-04-23,729,GR00129,2022-04-26,729,8,Perum Prasasta Marpaung,146.21,Electronic,Asia,3,24,1.0,0.0109739368998628,1,2022,4,2,21.90909090909091,0.45454545454545453,0.9090909090909091,0.011394186610541408,0.5454545454545454,21
PO02418,SUP023,2022-04-02,2022-04-23,993,GR02418,2022-04-26,991,33,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,3,24,0.9979859013091642,0.0332996972754793,1,2022,4,2,23.09090909090909,0.6363636363636364,2.090909090909091,0.03407265804223095,0.36363636363636365,21
PO06175,SUP030,2022-04-03,2022-04-17,529,GR06175,2022-04-18,526,6,PD Riyanti Haryanto,331.16,Packaging,Domestic,1,15,0.994328922495274,0.0114068441064638,1,2022,4,2,15.45,0.35,1.45,0.009435525201481595,0.65,14
PO03988,SUP001,2022-04-03,2022-04-24,806,GR03988,2022-04-27,805,12,PT Saefullah,373.36,Electronic,Domestic,3,24,0.9987593052109182,0.0149068322981366,1,2022,4,2,22.23076923076923,0.46153846153846156,1.2307692307692308,0.010346172956913017,0.5384615384615384,21
PO00831,SUP022,2022-04-03,2022-04-10,882,GR00831,2022-04-13,880,6,PT Pradana (Persero) Tbk,140.82,Food,Europe,3,10,0.9977324263038548,0.0068181818181818,1,2022,4,2,8.8125,0.625,1.8125,0.0108177724958585,0.375,7
PO03377,SUP009,2022-04-03,2022-04-28,679,GR03377,2022-04-28,674,5,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,0,25,0.9926362297496318,0.0074183976261127,0,2022,4,2,25.75,0.375,0.75,0.012735182285971732,0.625,25
PO03358,SUP020,2022-04-03,2022-04-24,380,GR03358,2022-04-24,378,3,Perum Prasasta Marpaung,146.21,Electronic,Asia,0,21,0.9947368421052633,0.0079365079365079,0,2022,4,2,22.083333333333332,0.5,1.0833333333333333,0.011359165801318192,0.5,21
PO02141,SUP002,2022-04-04,2022-04-11,445,GR02141,2022-04-11,445,0,CV Mandala Jailani,78.37,Food,Domestic,0,7,1.0,0.0,0,2022,4,2,8.058823529411764,0.29411764705882354,1.0588235294117647,0.001586348924023847,0.7058823529411764,7
PO06174,SUP006,2022-04-04,2022-04-11,407,GR06174,2022-04-12,407,4,Perum Napitupulu,304.99,Food,Europe,1,8,1.0,0.0098280098280098,1,2022,4,2,8.071428571428571,0.2857142857142857,1.0714285714285714,0.012860630157073435,0.7142857142857143,7
PO02584,SUP009,2022-04-04,2022-04-29,962,GR02584,2022-04-30,961,17,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,1,26,0.998960498960499,0.0176899063475546,1,2022,4,2,25.705882352941178,0.35294117647058826,0.7058823529411765,0.012422430247156493,0.6470588235294117,25
PO00786,SUP032,2022-04-04,2022-04-18,525,GR00786,2022-04-21,523,9,PT Zulaika,130.85,Packaging,Domestic,3,17,0.9961904761904762,0.017208413001912,1,2022,4,2,15.666666666666666,0.38095238095238093,1.6666666666666667,0.010050800968947468,0.6190476190476191,14
PO02828,SUP017,2022-04-04,2022-04-29,241,GR02828,2022-04-30,236,2,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,1,26,0.979253112033195,0.0084745762711864,1,2022,4,2,26.2,0.5,1.2,0.010864628318679539,0.5,25
PO03588,SUP035,2022-04-04,2022-04-14,640,GR03588,2022-04-17,640,9,Perum Kurniawan Utami,117.47,Services,Asia,3,13,1.0,0.0140625,1,2022,4,2,11.933333333333334,0.4,1.9333333333333333,0.012792441884394773,0.6,10
PO06557,SUP033,2022-04-04,2022-04-29,221,GR06557,2022-05-02,219,6,UD Kusumo Tbk,138.74,Chemical,Europe,3,28,0.990950226244344,0.0273972602739726,1,2022,4,2,26.444444444444443,0.7222222222222222,1.4444444444444444,0.03411509836880897,0.2777777777777778,25
PO03756,SUP008,2022-04-04,2022-04-29,266,GR03756,2022-05-02,264,2,CV Anggraini,118.02,Chemical,Asia,3,28,0.9924812030075189,0.0075757575757575,1,2022,4,2,25.875,0.5,0.875,0.012099107956652531,0.5,25
PO05861,SUP034,2022-04-04,2022-04-29,669,GR05861,2022-04-29,668,10,CV Hasanah Adriansyah Tbk,449.93,Chemical,Asia,0,25,0.9985052316890882,0.0149700598802395,0,2022,4,2,26.555555555555557,0.48148148148148145,1.5555555555555556,0.012085051938847654,0.5185185185185186,25
PO01380,SUP011,2022-04-04,2022-04-18,800,GR01380,2022-04-18,798,6,UD Situmorang,86.18,Packaging,Asia,0,14,0.9975,0.0075187969924812,0,2022,4,2,14.875,0.1875,0.875,0.003948300723023644,0.8125,14
PO04191,SUP032,2022-04-05,2022-04-19,559,GR04191,2022-04-19,555,7,PT Zulaika,130.85,Packaging,Domestic,0,14,0.992844364937388,0.0126126126126126,0,2022,4,2,15.727272727272727,0.4090909090909091,1.7272727272727273,0.010376146970445855,0.5909090909090908,14
PO03900,SUP005,2022-04-05,2022-04-26,444,GR03900,2022-04-26,441,7,CV Mayasari Suartini,55.91,Electronic,Domestic,0,21,0.9932432432432432,0.0158730158730158,0,2022,4,2,21.545454545454547,0.18181818181818182,0.5454545454545454,0.009192712430432692,0.8181818181818181,21
PO06289,SUP011,2022-04-05,2022-04-19,635,GR06289,2022-04-19,631,4,UD Situmorang,86.18,Packaging,Asia,0,14,0.9937007874015747,0.0063391442155309,0,2022,4,2,14.823529411764707,0.17647058823529413,0.8235294117647058,0.0041583299153446765,0.8235294117647058,14
PO00098,SUP031,2022-04-05,2022-04-15,564,GR00098,2022-04-15,559,4,PD Riyanti Hastuti Tbk,234.84,Services,Europe,0,10,0.9911347517730495,0.0071556350626118,0,2022,4,2,10.625,0.4375,0.625,0.010392711884382993,0.5625,10
PO01317,SUP018,2022-04-05,2022-04-26,112,GR01317,2022-04-30,112,0,UD Zulaika Yuliarti,334.02,Electronic,Domestic,4,25,1.0,0.0,1,2022,4,2,22.53846153846154,0.3076923076923077,1.5384615384615385,0.013084159799462893,0.6923076923076923,21
PO01247,SUP014,2022-04-05,2022-04-30,830,GR01247,2022-04-30,830,10,PT Gunawan Wijayanti,405.49,Chemical,Asia,0,25,1.0,0.0120481927710843,0,2022,4,2,27.045454545454547,0.5454545454545454,2.0454545454545454,0.009840798041646814,0.4545454545454546,25
PO00149,SUP005,2022-04-05,2022-04-26,954,GR00149,2022-04-26,952,15,CV Mayasari Suartini,55.91,Electronic,Domestic,0,21,0.9979035639412998,0.0157563025210084,0,2022,4,2,21.5,0.16666666666666666,0.5,0.009749404383981282,0.8333333333333334,21
PO02674,SUP034,2022-04-05,2022-04-30,930,GR02674,2022-05-04,930,16,CV Hasanah Adriansyah Tbk,449.93,Chemical,Asia,4,29,1.0,0.0172043010752688,1,2022,4,2,26.5,0.4642857142857143,1.5,0.012188087936754504,0.5357142857142857,25
PO07433,SUP019,2022-04-06,2022-04-20,262,GR07433,2022-04-23,259,3,Perum Usada,429.11,Packaging,Domestic,3,17,0.9885496183206108,0.0115830115830115,1,2022,4,2,15.166666666666666,0.4166666666666667,1.1666666666666667,0.011197056021521108,0.5833333333333333,14
PO03846,SUP032,2022-04-06,2022-04-20,105,GR03846,2022-04-20,100,0,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9523809523809524,0.0,0,2022,4,2,15.652173913043478,0.391304347826087,1.6521739130434783,0.0104733846070618,0.6086956521739131,14
PO07267,SUP011,2022-04-06,2022-04-20,691,GR07267,2022-04-20,691,3,UD Situmorang,86.18,Packaging,Asia,0,14,1.0,0.004341534008683,0,2022,4,2,14.777777777777779,0.16666666666666666,0.7777777777777778,0.0042794862653550226,0.8333333333333334,14
PO02540,SUP035,2022-04-06,2022-04-16,352,GR02540,2022-04-16,349,6,Perum Kurniawan Utami,117.47,Services,Asia,0,10,0.9914772727272728,0.0171919770773638,0,2022,4,2,12.0,0.4375,2.0,0.0128718205166201,0.5625,10
PO04178,SUP022,2022-04-06,2022-04-13,255,GR04178,2022-04-17,252,1,PT Pradana (Persero) Tbk,140.82,Food,Europe,4,11,0.9882352941176472,0.0039682539682539,1,2022,4,2,8.882352941176471,0.6470588235294118,1.8823529411764706,0.010582502455995166,0.3529411764705882,7
PO02320,SUP011,2022-04-07,2022-04-21,165,GR02320,2022-04-21,165,1,UD Situmorang,86.18,Packaging,Asia,0,14,1.0,0.006060606060606,0,2022,4,2,14.736842105263158,0.15789473684210525,0.7368421052631579,0.004282751936056495,0.8421052631578947,14
PO00498,SUP032,2022-04-07,2022-04-21,936,GR00498,2022-04-21,933,12,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9967948717948718,0.0128617363344051,0,2022,4,2,15.583333333333334,0.375,1.5833333333333333,0.010036993581767559,0.625,14
PO02496,SUP024,2022-04-07,2022-05-02,576,GR02496,2022-05-03,576,19,Perum Sihotang Prabowo,129.96,Chemical,Europe,1,26,1.0,0.0329861111111111,1,2022,4,2,28.11111111111111,0.9444444444444444,3.111111111111111,0.03436475931185326,0.05555555555555558,25
PO07302,SUP028,2022-04-07,2022-04-21,648,GR07302,2022-04-21,644,5,Perum Lailasari Iswahyudi,141.19,Packaging,Asia,0,14,0.9938271604938272,0.0077639751552795,0,2022,4,2,15.846153846153847,0.46153846153846156,1.8461538461538463,0.004843940668093885,0.5384615384615384,14
PO06612,SUP001,2022-04-07,2022-04-28,490,GR06612,2022-04-28,487,8,PT Saefullah,373.36,Electronic,Domestic,0,21,0.9938775510204082,0.0164271047227926,0,2022,4,2,22.357142857142858,0.5,1.3571428571428572,0.010671934338428985,0.5,21
PO01627,SUP003,2022-04-07,2022-04-28,331,GR01627,2022-04-29,326,9,Perum Anggraini,372.93,Electronic,Europe,1,22,0.9848942598187312,0.0276073619631901,1,2022,4,2,24.176470588235293,0.8823529411764706,3.176470588235294,0.03458342989423172,0.11764705882352944,21
PO04974,SUP007,2022-04-07,2022-05-02,78,GR04974,2022-05-02,73,0,CV Hassanah Rahmawati Tbk,360.85,Chemical,Domestic,0,25,0.935897435897436,0.0,0,2022,4,2,25.526315789473685,0.2631578947368421,0.5263157894736842,0.007469855461603247,0.736842105263158,25
PO03777,SUP008,2022-04-07,2022-05-02,750,GR03777,2022-05-05,750,5,CV Anggraini,118.02,Chemical,Asia,3,28,1.0,0.0066666666666666,1,2022,4,2,26.0,0.5294117647058824,1.0,0.011833028522482235,0.47058823529411764,25
PO05354,SUP013,2022-04-08,2022-04-29,103,GR05354,2022-05-02,98,1,PT Puspasari Sihombing Tbk,425.27,Electronic,Asia,3,24,0.9514563106796116,0.010204081632653,1,2022,4,2,22.88235294117647,0.6470588235294118,1.8823529411764706,0.011391034584201876,0.3529411764705882,21
PO03221,SUP018,2022-04-08,2022-04-29,280,GR03221,2022-04-29,276,3,UD Zulaika Yuliarti,334.02,Electronic,Domestic,0,21,0.9857142857142858,0.0108695652173913,0,2022,4,2,22.714285714285715,0.35714285714285715,1.7142857142857142,0.012149576956644115,0.6428571428571428,21
PO01824,SUP019,2022-04-08,2022-04-22,842,GR01824,2022-04-22,842,4,Perum Usada,429.11,Packaging,Domestic,0,14,1.0,0.004750593824228,0,2022,4,2,15.307692307692308,0.46153846153846156,1.3076923076923077,0.011226744910866523,0.5384615384615384,14
PO06236,SUP025,2022-04-09,2022-04-19,271,GR06236,2022-04-21,267,5,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,2,12,0.985239852398524,0.0187265917602996,1,2022,4,2,10.846153846153847,0.23076923076923078,0.8461538461538461,0.009641129329605654,0.7692307692307692,10
PO05167,SUP009,2022-04-09,2022-05-04,362,GR05167,2022-05-06,358,2,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,2,27,0.988950276243094,0.0055865921787709,1,2022,4,2,25.72222222222222,0.3888888888888889,0.7222222222222222,0.012715067808289722,0.6111111111111112,25
PO01199,SUP032,2022-04-09,2022-04-23,240,GR01199,2022-04-23,236,3,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9833333333333332,0.0127118644067796,0,2022,4,2,15.52,0.36,1.52,0.01014998329187306,0.64,14
PO01299,SUP027,2022-04-09,2022-04-30,679,GR01299,2022-04-30,676,6,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,0,21,0.9955817378497792,0.0088757396449704,0,2022,4,2,23.26086956521739,0.4782608695652174,2.260869565217391,0.010393361438372117,0.5217391304347826,21
PO04747,SUP035,2022-04-09,2022-04-19,914,GR04747,2022-04-21,909,13,Perum Kurniawan Utami,117.47,Services,Asia,2,12,0.9945295404814004,0.0143014301430143,1,2022,4,2,11.882352941176471,0.4117647058823529,1.8823529411764706,0.013125947373134435,0.5882352941176471,10
PO01887,SUP029,2022-04-09,2022-04-16,619,GR01887,2022-04-16,615,10,PT Mangunsong,439.42,Food,Europe,0,7,0.9935379644588044,0.016260162601626,0,2022,4,2,8.0,0.391304347826087,1.0,0.011079287164607234,0.6086956521739131,7
PO03022,SUP019,2022-04-09,2022-04-23,605,GR03022,2022-04-26,604,8,Perum Usada,429.11,Packaging,Domestic,3,17,0.9983471074380166,0.0132450331125827,1,2022,4,2,15.214285714285714,0.42857142857142855,1.2142857142857142,0.010764162690392343,0.5714285714285714,14
PO03417,SUP022,2022-04-09,2022-04-16,868,GR03417,2022-04-19,865,13,PT Pradana (Persero) Tbk,140.82,Food,Europe,3,10,0.9965437788018432,0.015028901734104,1,2022,4,2,9.0,0.6666666666666666,2.0,0.010215044206676205,0.33333333333333337,7
PO05945,SUP032,2022-04-10,2022-04-24,796,GR05945,2022-04-24,793,5,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9962311557788944,0.0063051702395964,0,2022,4,2,15.461538461538462,0.34615384615384615,1.4615384615384615,0.010248517180907928,0.6538461538461539,14
PO02582,SUP006,2022-04-10,2022-04-17,911,GR02582,2022-04-22,906,17,Perum Napitupulu,304.99,Food,Europe,5,12,0.9945115257958288,0.0187637969094922,1,2022,4,2,8.066666666666666,0.3333333333333333,1.0666666666666667,0.012658455468469193,0.6666666666666667,7
PO03658,SUP003,2022-04-10,2022-05-01,149,GR03658,2022-05-03,149,4,Perum Anggraini,372.93,Electronic,Europe,2,23,1.0,0.0268456375838926,1,2022,4,2,24.055555555555557,0.8888888888888888,3.0555555555555554,0.03419587056472941,0.11111111111111116,21
PO00053,SUP005,2022-04-10,2022-05-01,774,GR00053,2022-05-02,769,5,CV Mayasari Suartini,55.91,Electronic,Domestic,1,22,0.9935400516795866,0.0065019505851755,1,2022,4,2,21.46153846153846,0.15384615384615385,0.46153846153846156,0.010211473471444908,0.8461538461538461,21
PO00491,SUP033,2022-04-10,2022-05-05,814,GR00491,2022-05-06,813,22,UD Kusumo Tbk,138.74,Chemical,Europe,1,26,0.9987714987714988,0.027060270602706,1,2022,4,2,26.526315789473685,0.7368421052631579,1.5263157894736843,0.033761527942764956,0.26315789473684215,25
PO04417,SUP006,2022-04-10,2022-04-17,426,GR04417,2022-04-19,423,2,Perum Napitupulu,304.99,Food,Europe,2,9,0.9929577464788732,0.0047281323877068,1,2022,4,2,8.3125,0.375,1.3125,0.013040039308533131,0.625,7
PO05608,SUP001,2022-04-10,2022-05-01,172,GR05608,2022-05-01,168,2,PT Saefullah,373.36,Electronic,Domestic,0,21,0.9767441860465116,0.0119047619047619,0,2022,4,2,22.266666666666666,0.4666666666666667,1.2666666666666666,0.011055612364053226,0.5333333333333333,21
PO03861,SUP019,2022-04-11,2022-04-25,668,GR03861,2022-04-30,666,11,Perum Usada,429.11,Packaging,Domestic,5,19,0.997005988023952,0.0165165165165165,1,2022,4,2,15.333333333333334,0.4666666666666667,1.3333333333333333,0.0109295540518717,0.5333333333333333,14
PO02024,SUP032,2022-04-11,2022-04-25,207,GR02024,2022-04-25,202,2,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9758454106280192,0.0099009900990099,0,2022,4,2,15.407407407407407,0.3333333333333333,1.4074074074074074,0.010102467294192684,0.6666666666666667,14
PO06910,SUP019,2022-04-11,2022-04-25,929,GR06910,2022-04-25,927,5,Perum Usada,429.11,Packaging,Domestic,0,14,0.9978471474703984,0.0053937432578209,0,2022,4,2,15.5625,0.5,1.5625,0.011278739205912,0.5,14
PO05122,SUP033,2022-04-12,2022-05-07,686,GR05122,2022-05-09,686,28,UD Kusumo Tbk,138.74,Chemical,Europe,2,27,1.0,0.0408163265306122,1,2022,4,2,26.5,0.75,1.5,0.03342646507576201,0.25,25
PO07195,SUP011,2022-04-12,2022-04-26,339,GR07195,2022-04-26,338,0,UD Situmorang,86.18,Packaging,Asia,0,14,0.9970501474926252,0.0,0,2022,4,2,14.7,0.15,0.7,0.00437164464228397,0.85,14
PO04316,SUP011,2022-04-12,2022-04-26,329,GR04316,2022-04-28,327,1,UD Situmorang,86.18,Packaging,Asia,2,16,0.993920972644377,0.0030581039755351,1,2022,4,2,14.666666666666666,0.14285714285714285,0.6666666666666666,0.004163471087889495,0.8571428571428572,14
PO00755,SUP003,2022-04-12,2022-05-03,496,GR00755,2022-05-04,491,15,Perum Anggraini,372.93,Electronic,Europe,1,22,0.9899193548387096,0.0305498981670061,1,2022,4,2,24.0,0.8947368421052632,3.0,0.033809016197316945,0.10526315789473684,21
PO04565,SUP006,2022-04-12,2022-04-19,837,GR04565,2022-04-19,836,11,Perum Napitupulu,304.99,Food,Europe,0,7,0.998805256869773,0.0131578947368421,0,2022,4,2,8.352941176470589,0.4117647058823529,1.3529411764705883,0.012551103607308054,0.5882352941176471,7
PO01655,SUP021,2022-04-13,2022-04-27,770,GR01655,2022-04-27,770,6,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,1.0,0.0077922077922077,0,2022,4,2,14.117647058823529,0.11764705882352941,0.11764705882352941,0.01185016689542676,0.8823529411764706,14
PO01330,SUP010,2022-04-13,2022-05-04,875,GR01330,2022-05-08,875,9,PT Iswahyudi Tbk,352.09,Electronic,Domestic,4,25,1.0,0.0102857142857142,1,2022,4,2,22.555555555555557,0.4444444444444444,1.5555555555555556,0.011414084029794111,0.5555555555555556,21
PO07025,SUP003,2022-04-13,2022-05-04,903,GR07025,2022-05-06,903,20,Perum Anggraini,372.93,Electronic,Europe,2,23,1.0,0.0221483942414175,1,2022,4,2,23.9,0.9,2.9,0.0336460602958014,0.09999999999999998,21
PO03619,SUP002,2022-04-13,2022-04-20,343,GR03619,2022-04-22,339,0,CV Mandala Jailani,78.37,Food,Domestic,2,9,0.9883381924198252,0.0,1,2022,4,2,8.0,0.2777777777777778,1.0,0.0014982184282447445,0.7222222222222222,7
PO07228,SUP035,2022-04-13,2022-04-23,781,GR07228,2022-04-23,780,6,Perum Kurniawan Utami,117.47,Services,Asia,0,10,0.998719590268886,0.0076923076923076,0,2022,4,2,11.88888888888889,0.4444444444444444,1.8888888888888888,0.013191251971461095,0.5555555555555556,10
PO06722,SUP023,2022-04-13,2022-05-04,562,GR06722,2022-05-11,559,23,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,7,28,0.994661921708185,0.0411449016100178,1,2022,4,2,23.166666666666668,0.6666666666666666,2.1666666666666665,0.03400824464500164,0.33333333333333337,21
PO02051,SUP025,2022-04-13,2022-04-23,888,GR02051,2022-04-27,884,16,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,4,14,0.9954954954954957,0.0180995475113122,1,2022,4,2,10.928571428571429,0.2857142857142857,0.9285714285714286,0.01029009093179808,0.7142857142857143,10
PO06256,SUP019,2022-04-14,2022-04-28,915,GR06256,2022-04-29,915,14,Perum Usada,429.11,Packaging,Domestic,1,15,1.0,0.0153005464480874,1,2022,4,2,15.470588235294118,0.47058823529411764,1.4705882352941178,0.010932562973671348,0.5294117647058824,14
PO06567,SUP001,2022-04-14,2022-05-05,897,GR06567,2022-05-06,892,6,PT Saefullah,373.36,Electronic,Domestic,1,22,0.9944258639910812,0.0067264573991031,1,2022,4,2,22.1875,0.4375,1.1875,0.01110868421034752,0.5625,21
PO02638,SUP018,2022-04-15,2022-05-06,266,GR02638,2022-05-06,261,5,UD Zulaika Yuliarti,334.02,Electronic,Domestic,0,21,0.981203007518797,0.0191570881226053,0,2022,4,2,22.6,0.3333333333333333,1.6,0.012064242840693927,0.6666666666666667,21
PO01371,SUP017,2022-04-15,2022-05-10,616,GR01371,2022-05-10,614,3,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,0,25,0.9967532467532468,0.004885993485342,0,2022,4,2,26.181818181818183,0.5454545454545454,1.1818181818181819,0.010647350859816527,0.4545454545454546,25
PO03180,SUP014,2022-04-15,2022-05-10,807,GR03180,2022-05-10,805,11,PT Gunawan Wijayanti,405.49,Chemical,Asia,0,25,0.9975216852540272,0.0136645962732919,0,2022,4,2,26.956521739130434,0.5217391304347826,1.9565217391304348,0.0099367717255354,0.4782608695652174,25
